src/Evolutionary/TSP/gr666.tsp
Mutation swap, OX
Tournament
pop_size 100
gen 1000
px 0.1
pm 0.7
tour_size 5
best	 worst	 average
22205.11225391785	23067.785287930805	22382.852168794605	 
22188.560866018033	23172.028981387015	22405.68703031003	 
22166.87531481134	22995.752812651685	22330.198318975374	 
22165.49986017362	22938.189969820396	22322.933729251454	 
22154.603531641013	22905.49225915431	22338.51192338605	 
22110.47167862654	22819.97543019636	22318.502008377985	 
22102.67137188092	23060.911204616543	22272.724758479973	 
22095.67023595439	22944.3136052239	22258.142056979865	 
22091.77205453237	22897.877589411288	22244.14183726732	 
22067.51987357272	22792.634658468774	22257.2487330083	 
22065.917122365685	22847.56098878088	22196.999475810426	 
22058.741655306603	22790.844239115177	22225.32304370181	 
22033.336026149696	22993.60252125236	22210.988530675444	 
22023.818061607435	22674.396217847112	22168.975395240825	 
21960.462658904977	22810.564239043175	22193.12657079028	 
21944.608493444874	22606.26264110412	22118.117985381246	 
21935.696071155933	22499.48970390874	22096.108593134515	 
21915.89689982747	22790.096799638563	22123.112467908246	 
21907.190555609875	22644.440021535378	22072.767014716217	 
21839.17347194761	22940.94450481101	22078.17466286861	 
21827.351720215345	22506.14946140676	21960.499428591273	 
21809.530392810462	22742.741982567604	22011.365441716447	 
21786.078616911618	22515.36235076069	21941.894363089137	 
21767.393509713518	22640.45308183877	21954.960780983653	 
21767.393509713518	22323.63613166892	21887.94340267358	 
21753.833195640495	22739.473535366917	21949.043340607375	 
21746.599636262385	22404.579933291323	21897.939045955714	 
21743.51799772222	22442.72944595749	21874.01752377963	 
21729.616033874066	22517.295507282754	21880.012583081134	 
21729.616033874066	22545.044883899503	21906.842567962358	 
21721.01716829502	22371.88686616247	21890.80261619103	 
21686.31455113871	22635.20137092017	21882.397896196184	 
21674.662184484656	22324.195418939893	21835.0548897958	 
21666.117766438772	22607.946205047032	21830.095609575656	 
21653.618861264913	22599.401787001152	21838.885052297086	 
21652.47696387041	22589.262961632834	21826.996383186226	 
21598.04558340046	22478.379855285057	21839.52078990763	 
21575.84775918746	22291.0005843147	21738.875032652402	 
21573.31834699691	22307.471658667982	21723.041166140083	 
21562.46307020068	22321.349620272365	21712.705297336768	 
21552.624281364817	22436.3072096774	21748.148274671763	 
21492.941049217396	22272.88113389278	21706.344904620553	 
21484.268641067192	22279.33703540746	21660.477521399884	 
21453.064389422263	22372.417421996983	21611.110634032306	 
21438.331203534744	22195.563938125346	21656.48437401039	 
21428.222938421026	22215.477741900108	21591.79473435927	 
21423.99382254542	22263.613744645936	21574.89615310289	 
21423.99382254542	22109.391371579466	21568.083585528224	 
21420.334075149683	22316.022302392896	21570.16583960773	 
21377.10174020341	22318.2801606787	21555.611760926302	 
21372.542003911778	21950.653413160424	21470.197911177223	 
21368.864507055197	21922.794616541938	21507.306285502844	 
21364.387170515085	22315.317857869046	21564.046118941627	 
21338.237036711453	22053.566141871666	21508.212857909173	 
21336.92692693131	22075.378082579697	21485.91741061799	 
21332.98157155451	22244.38708077539	21491.175317276848	 
21300.919933311063	22276.95939365165	21508.771595804385	 
21292.76661212365	22120.048180061043	21460.863402339997	 
21285.984083931155	21994.83557602273	21466.158084950694	 
21272.986906557384	21834.44646001358	21460.48283498711	 
21263.374372433962	22106.074516285928	21448.19735039902	 
21249.23361307938	22010.226489397177	21422.670637910287	 
21234.272103914675	22050.54234414247	21392.594567971042	 
21205.376083002655	21955.95654085578	21358.980162861277	 
21197.19151242077	21930.883711309503	21355.71227576811	 
21191.589966492433	21901.27420638195	21355.631652511427	 
21182.319168786617	22137.13260622542	21354.180057412577	 
21180.48732281508	21951.0113045312	21359.22799964241	 
21166.641857318707	22038.078801110114	21336.70245834074	 
21155.028051369827	22081.267740640487	21334.110593193727	 
21148.084054494484	21792.641117722666	21297.081957747807	 
21141.76164383702	21810.260707396945	21300.631871202346	 
21141.76164383702	21947.428178227037	21333.1969903041	 
21119.733490672126	21831.202221966236	21276.30274522498	 
21119.733490672126	22111.388592534397	21280.88555196477	 
21119.733490672126	21943.736875891755	21264.591460669042	 
21071.761664163645	21815.165910074207	21264.574129158733	 
21057.622794521372	21824.561999231857	21200.91646591348	 
21027.402520614833	21925.323662537736	21250.79216701912	 
21023.355997827577	21967.337591239735	21191.239164937007	 
21004.691521029392	21898.136100915577	21171.054921929546	 
21002.250729156654	21912.759303220326	21169.105485188873	 
20988.68169080577	21851.17190968132	21163.10721853846	 
20978.64871101533	22045.429593499615	21132.562477982032	 
20924.139988791143	21759.742748985624	21118.28742674773	 
20914.047780870165	21797.573645587046	21096.14424912034	 
