src/Evolutionary/TSP/gr666.tsp
Mutation swap, OX
Tournament
pop_size 100
gen 1000
px 0.7
pm 0.7
tour_size 5
best	 worst	 average
57356.59195175007	60427.24300123061	59137.004600814354	 
57321.99155939769	60547.09751181677	59178.61881590291	 
57053.527026299416	60538.480343937095	59260.78109151791	 
57377.575589396525	60676.02358683189	59344.332213603135	 
57353.564731706305	60732.263428618026	59236.20563352925	 
57303.697806145035	60829.901892359594	58948.741659969615	 
57363.49277984621	60829.901892359594	59142.827198895924	 
57306.92357346538	60887.39333266035	59013.854935495554	 
57315.2991392277	61056.509296902295	59045.52958493154	 
57359.44743993627	61085.19440364066	59147.395718925436	 
57356.21293170391	61063.86614044897	59158.44212708652	 
57002.47746392583	61127.68405116509	59142.57912509636	 
57239.33664692822	61130.234456797836	59031.791826805864	 
57068.373976784475	61193.76546318965	59140.71058921938	 
57221.54178258717	61193.76546318965	59431.860502602336	 
57014.275412369105	61187.99549235801	59299.77837929799	 
56980.577867246975	61136.18099977693	59490.451619286454	 
56983.40802856974	61136.18099977693	59554.96631643771	 
57018.293977277805	61136.18099977693	59622.76297241938	 
56914.56259358	61136.18099977693	59684.66500103948	 
56914.56259358	61297.73193834798	59836.95201472356	 
56952.69559349305	61238.248845228525	60013.29129316015	 
56952.69559349305	61103.09664350219	59891.031865650984	 
56952.69559349305	61209.14469649175	59924.966387058885	 
56981.42968678302	61209.14469649175	59995.799113313304	 
57158.12819530386	61209.14469649175	60056.57439322653	 
57268.62853778811	61209.14469649175	60030.85445313842	 
57126.547504093214	61209.27752373557	60000.5501313107	 
56879.13332573665	61662.43384130661	60118.244713009204	 
56867.033089528355	61679.522147425756	60127.6757160693	 
56853.723846292894	61764.91989240499	60126.271739052354	 
59465.481791981954	61305.57461852547	60140.35517051042	 
59453.41843497456	61305.57461852547	60155.71666131978	 
59204.020914388995	61305.57461852547	60188.37759657476	 
59386.475596730656	60813.37420536915	60153.37465051582	 
59473.03801646888	60913.068572040866	60135.59769772373	 
59310.47809228808	60814.63959265123	60131.24288699503	 
59374.57336329793	60883.12547644087	60139.89774023023	 
59341.67175405016	60883.12547644087	60118.40484221953	 
59388.2291578844	60883.12547644087	60093.17132421976	 
59374.49719781716	61034.99653221146	60094.45928568539	 
59079.925384704096	60971.39823264899	60143.69420495382	 
59203.55871970796	61112.10569991614	60104.05820179755	 
59225.430456340735	61160.662492091375	60094.04652745363	 
59244.63688320957	61174.09976471835	60120.22496452697	 
59266.27776375052	61186.217643962955	60098.50649098659	 
59166.71869209463	61135.27941205922	60095.7450554621	 
59142.97707473717	61311.303587471026	60084.420320674755	 
59110.96147939699	61138.27655753443	60097.09273873682	 
59137.583603552834	61154.38608785	60081.3597134653	 
59132.6633985177	61182.26194631059	60099.29694671895	 
59117.71820529802	61209.402253746826	60002.26208752753	 
59067.64520070759	61301.79849959258	60022.83798862624	 
59152.65320267498	61710.58798293596	60091.32408200509	 
59246.80940489327	61775.68748966539	60162.844630876614	 
59079.79453442364	61528.59291661788	60220.83554565764	 
59257.06856905712	61506.840839437136	60222.69450455448	 
59241.91892015673	61563.092602970566	60160.24831799409	 
59109.26497929789	61665.84346258639	60127.203191088985	 
59037.38217219218	61652.56112240115	60105.169134071795	 
59096.766193624455	61658.7599569725	60131.49356449809	 
58948.96600936971	61658.7599569725	60068.621178205845	 
58948.96600936971	61658.7599569725	59996.11988677849	 
59043.29961851029	61658.7599569725	60006.46557355854	 
58745.74019634268	61658.7599569725	59962.24160231586	 
58569.11313936772	61745.83711254443	59955.83626749067	 
58557.58644319939	61975.7149210111	59949.645075079825	 
58560.5217854735	61403.846510403004	59939.42822405417	 
59174.10378564555	61107.618115070276	59921.58382928661	 
59240.22981693858	61179.46956366979	60004.368446772525	 
59154.173349144134	61062.35079452148	60013.38082644662	 
59140.67760222673	61062.35079452148	60074.126150097785	 
58981.87228766205	61061.81609682356	60039.1351477867	 
58920.405976801165	61045.39348455405	59994.81092386311	 
59046.495166468776	60908.610030440825	60024.831129130274	 
59046.495166468776	60908.610030440825	60126.751512486844	 
59036.60709045545	60962.964754093795	60071.55813732974	 
58987.97637455545	60962.964754093795	60085.50158626048	 
59049.302265916296	61015.972273186926	60033.63609316743	 
58729.89052365687	61063.57458782361	59991.54771651371	 
58798.99444755325	60824.34609116462	59971.412066953766	 
58921.08639264868	60850.42479097162	59909.814124800374	 
58937.5858237407	61011.42754175127	59950.06309192204	 
58836.08836515243	61009.89606875475	60007.1228108502	 
58826.451055968304	61025.60742637236	60104.31423450288	 
58960.91425012213	61032.76366521799	60166.78715653522	 
59057.60040058495	61032.76366521799	60185.82230015013	 
58985.82308383391	61060.72754727657	60097.58880877154	 
58950.341498064925	61060.72754727657	60094.420430720784	 
59067.52356520361	60953.68374489287	60042.161584884925	 
58938.93906310704	60953.68374489287	60062.703271607075	 
58995.15672014476	60959.39630035076	60053.144489725026	 
58885.54966205528	60958.685227246344	60035.517790057456	 
58782.16185898618	60848.68533883805	60077.15937356903	 
58798.19393004344	60836.246790618476	60023.585175902146	 
58725.93901688202	60862.41268931937	60045.21777151073	 
59004.88810564819	60857.61201822214	59991.031997599406	 
59004.88810564819	60914.606435740774	60044.43790835893	 
59046.87601427427	60970.58496549741	60117.562871449685	 
58961.07592420093	60886.255396168315	60157.74882613874	 
59022.53127608721	60945.391160867635	60113.38742874042	 
59006.203237646056	60878.81218392724	60051.87122419549	 
58949.89563448887	61033.44662327797	60016.50371532542	 
58993.28015157993	61033.25969330838	59979.92649388017	 
58998.81485868844	61165.906998187435	60023.733054266675	 
58992.15534362365	60854.283976662904	59996.5801939799	 
58823.293862490595	60871.39979311565	60092.46957912601	 
