src/Evolutionary/TSP/gr666.tsp
Mutation swap, OX
Tournament
pop_size 100
gen 1000
px 0.7
pm 0.7
tour_size 5
best	 worst	 average
34363.62699488491	35160.45547726919	34590.936160663	 
34312.123237839354	34923.44124659697	34450.030178972025	 
34259.636872362295	35112.19489431233	34406.997443190165	 
34219.49682635807	34994.63083139832	34334.07753841992	 
34133.38064951151	34920.254910948075	34321.016559066295	 
34001.01252591032	34841.813470556386	34227.580342623	 
33929.5916495658	34593.23997170429	34090.31513930465	 
33817.34574658849	34712.0537894127	34045.048490332876	 
33776.46381790363	34410.503864454775	33919.6960555353	 
33689.830457719465	34496.53424130649	33895.27459893906	 
33605.751810347196	34240.65950348757	33777.967318403775	 
33507.347442594546	34484.81233185924	33705.697728867395	 
33435.06748899245	34351.36758885117	33645.94436032941	 
33397.83351815946	34215.926084180006	33528.62898710179	 
33329.44737604301	34092.47371432995	33509.637132272976	 
33294.57276220616	34047.814136638284	33451.89011617034	 
33246.542646740214	33889.27800541333	33378.187629101	 
33143.03236480444	33918.907575528996	33348.51110231787	 
33002.082850894505	33948.59317877178	33238.424456471774	 
32969.08889470694	33736.1027179029	33118.265823078684	 
32851.49229224512	33624.107452876175	33086.81157113145	 
32746.031217652904	33545.565430206385	32954.37682342217	 
32675.183315240727	33325.62597672894	32843.60595664958	 
32598.922381526412	33561.15453437991	32791.06051423945	 
32498.194090406272	33162.176173435124	32708.32879572686	 
32419.873500171365	33005.58672801908	32586.03440081004	 
32382.400388029106	33107.22356329236	32515.539259073375	 
32340.379490670573	33108.93320570579	32504.778954289817	 
32319.637224680948	33165.618714460776	32465.75276019582	 
32305.772661326606	33004.534458619884	32440.315116014284	 
32238.697162639044	33127.505627612074	32407.289654879085	 
32206.38909182619	32721.09310792596	32333.07054438492	 
32144.030370256558	32940.46578445367	32319.775329189197	 
32058.890208489887	32860.50499319577	32255.587877321843	 
31994.269316045786	32853.07521117061	32172.063139334256	 
31919.822137567924	32671.31393690111	32129.213547265575	 
31861.868615185205	32774.19955048726	32057.949690748203	 
31822.889163085183	32710.685625162387	31966.25645222006	 
31752.386998087673	32547.142881036812	31922.068954997263	 
31687.317058984157	32423.759046753952	31872.206268863516	 
31639.951473212586	32478.370724798555	31809.474031430756	 
31578.74853742486	32521.80323492165	31739.762952847203	 
31463.78752348231	32122.350600791182	31682.018077114233	 
31419.68671220668	32264.996475408134	31562.691412513148	 
31335.497084268365	32347.378296820567	31544.66183574087	 
31295.33078618954	31971.359746260987	31437.938061498036	 
31127.352724423898	32108.72866006879	31384.255324914753	 
31099.03538751225	31755.13563291459	31233.79382906527	 
31064.31013408917	31628.433506135898	31209.46390353514	 
31041.946917817844	31820.650524863075	31220.062020710404	 
30983.865963113694	31838.662530394595	31175.349234760586	 
30895.30715726867	31704.34369177675	31070.99946580753	 
30867.582332678645	31573.493303711988	31037.253400311878	 
30840.828963162752	31703.037114052622	31027.155670510183	 
30750.7419151073	31733.851691464737	30966.098850927476	 
30617.93166266375	31432.882333021214	30879.3169724136	 
30569.275449499666	31444.95326546046	30730.19279750619	 
30545.38619098619	31392.76345790245	30696.407237021835	 
30491.742761673388	31225.81960577437	30657.24608193725	 
30441.375972483835	31512.174968834766	30615.74788031547	 
30391.839972974467	31193.664306027607	30592.279815792655	 
30344.36072552211	31072.758277711848	30508.219952373	 
30323.98775012197	31097.742833074688	30461.59481739466	 
30281.471756880917	30891.90215258292	30448.01360647554	 
30224.03464343686	31048.36415245591	30414.624692079946	 
30204.271633344488	30912.801115805432	30331.81670651848	 
30173.12289550283	30869.176134020676	30325.26807666977	 
30149.412807517776	30855.718887728897	30282.9341169552	 
30121.583523212106	30760.717457268485	30276.350812216806	 
30070.64598564392	30765.880256088243	30247.06882419449	 
29999.549662271133	30964.837377263375	30176.452555303244	 
29968.51650271915	30766.22995636919	30152.77867084319	 
29934.345056020302	30600.936576378288	30082.31724799862	 
29839.22947915307	30765.79330884392	30045.694849053252	 
29786.32884810871	30569.84660005203	29969.7747493579	 
29693.04088996993	30782.922832881643	29935.83424052167	 
29617.51853301738	30558.76951894184	29808.46835335647	 
29559.026562831958	30395.249953635397	29708.79284973067	 
29530.582374996568	30268.359393707895	29666.460720847826	 
29436.958187294727	30310.001216981265	29636.82644910715	 
29362.27274057268	30247.227734686367	29567.400054467227	 
29335.797005091918	29819.52960097141	29448.67643714124	 
29314.89468597722	30252.44927811768	29489.04918710387	 
29272.92330200524	29915.82330767726	29421.878808471592	 
29225.880120622816	29852.216085169865	29374.494840456027	 
29190.369272681222	29948.510932164492	29343.999288735133	 
29153.45844926317	30062.054259136283	29327.551808202355	 
29111.041465302238	29936.318611673	29293.871941961286	 
29034.751335192588	29880.113759540764	29226.445742157382	 
28964.158927134515	29822.54213205821	29150.87335820756	 
28861.65023614638	29638.400760171542	29108.907229814064	 
28793.297808729694	29423.399876309202	28967.4011685515	 
28741.476260396943	29657.167362011256	28912.751126511303	 
28702.700808555936	29394.40018303309	28865.62389728024	 
28659.60125438033	29264.94865192085	28827.671830391748	 
28634.483792678497	29442.544242962213	28751.753946091234	 
28574.6784960313	29198.71498246627	28745.850358152715	 
28562.00890123182	29166.94563937132	28689.573908422462	 
28463.28127108876	29267.67446800208	28679.611290828158	 
28425.089435264126	29157.994895664524	28562.583765736737	 
28400.63087457267	29239.69306754777	28551.25201540244	 
28389.21213175366	29143.577808558446	28542.7088372523	 
28366.174482832932	29150.09024406493	28529.36951308544	 
28346.388369398686	28934.128851710877	28494.044332191683	 
28256.941041999627	28956.026073100205	28480.792514781922	 
28159.364920030173	29042.717593278445	28405.18528403102	 
28125.70938694491	28905.99257640716	28280.84045799413	 
28095.47348404817	28900.058641550713	28272.69158614472	 
28059.989389000453	28813.835277390273	28221.90466841626	 
28041.642045085515	28921.682788181744	28190.646029827585	 
28003.801288179304	28689.99347919703	28136.67057428401	 
27941.804815580224	28662.717295105766	28106.064642612157	 
27927.94191209547	28737.917360486077	28051.453965967718	 
27875.544303216375	28366.077971210878	28029.943464280408	 
27829.11538563673	28625.730441954584	28036.297740638933	 
27800.83921049685	28541.446020247844	27951.897529925966	 
27768.37729943852	28727.682528408128	27959.470465436312	 
27741.839667769076	28553.149546992398	27892.262241359058	 
27685.376349551436	28581.92418433277	27856.351539833136	 
27669.160091587233	28165.69971952957	27789.933658993355	 
27626.70845948917	28483.400369817988	27830.213200296508	 
27605.164771547723	28404.379358770137	27764.935523488275	 
27567.605391304387	28244.66449607878	27738.713864838952	 
27518.774004237835	28362.95785658378	27691.20051841163	 
27489.740698786605	28252.03949456908	27637.06546191993	 
27471.928677793418	28337.391741067295	27612.33145399747	 
27398.38036589197	28222.034672995047	27603.779820249863	 
27327.25398296601	28121.483838767977	27557.360750175034	 
27296.310345015445	28034.256990707618	27483.471781094388	 
27284.51674055965	28064.992132610878	27419.078000238194	 
27274.828123021704	28210.756203214543	27415.699651606345	 
27262.207060274304	28105.964880545245	27427.29806539894	 
27195.80926173697	27705.07214634084	27365.525785090453	 
27139.015809521676	28008.560557095618	27319.18188621373	 
27106.701116681586	27999.771416943273	27252.823756398735	 
27077.377596354105	27806.023412577684	27238.311959847448	 
27043.698669265475	27768.701187240375	27206.814938738178	 
26990.460693499997	27933.37784951085	27205.280424406898	 
26963.477604304535	27648.64777473799	27116.30336774498	 
26941.651085719015	27760.842925954414	27088.653290720737	 
26891.958562879518	27688.248461758943	27062.93318248124	 
26860.587063341853	27680.036417013514	27035.120598768073	 
26788.506472866975	27709.24072492437	26979.01315364726	 
26780.010193926835	27492.683273215196	26909.751807693465	 
26739.47431626187	27759.57973110507	26926.698219744634	 
26723.715987151772	27404.261861104897	26862.838120488785	 
26695.15470390625	27323.003364719872	26832.976039850724	 
26660.05319527998	27430.53923963375	26822.457412450403	 
26632.51075881214	27480.437685381483	26777.68539386005	 
26609.84827916036	27311.5695620514	26792.372317679008	 
26560.84319993177	27418.75779175701	26748.771730730212	 
26526.87142225021	27596.668160347217	26723.384414107404	 
26477.2319041515	27195.083536958067	26678.958005105007	 
26457.755325242477	27209.989320085915	26611.084644150178	 
26395.97599373012	27195.89015868243	26604.76230133957	 
26362.928988313703	27045.35948126748	26538.09559957555	 
26355.276983493466	27292.35088651171	26516.750029630744	 
26330.7004095527	27085.696238054938	26496.049006705707	 
26297.566293186952	26939.667320202316	26424.17547157147	 
26244.007192270794	27022.49330801423	26450.089927212408	 
26234.59182035325	27166.756612975805	26409.485246211992	 
26174.520377734865	26901.111533004747	26369.088914651158	 
26140.773559600282	26924.626036407644	26312.80180569767	 
26075.087223653434	26788.950516149125	26280.186689042024	 
26031.541720551475	26698.285313500593	26186.45168552346	 
26010.977889171816	26907.745979720006	26139.01347030116	 
25975.11843281537	26769.952155746883	26143.03996605662	 
