src/Evolutionary/TSP/gr666.tsp
Mutation inverse, OX
Tournament
pop_size 100
gen 1000
px 0.7
pm 0.7
tour_size 5
best	 worst	 average
45147.086421109765	45676.76865879082	45331.000004871705	 
44944.98616490363	45421.003578246105	45174.37918101254	 
44748.78825534001	45327.28632283984	44991.73176312334	 
44538.74608271584	45022.633183508005	44781.15698491562	 
44324.98432840683	44887.17627983242	44572.74435295939	 
44159.934722483296	44743.729599836974	44344.306908080944	 
43999.68025764122	44441.76172114199	44181.6321743342	 
43919.718572467056	44302.5752019724	44032.10675318995	 
43748.371442302974	44208.48430857336	43933.78445492647	 
43582.46201453109	44038.09878350032	43768.84551246183	 
43379.610573010454	43818.12413587779	43595.37269719309	 
43248.33885308372	43771.20915180019	43411.15065884277	 
43076.05957795603	43696.67245750753	43291.08223888176	 
42948.7202141573	43433.99257528788	43111.911457058646	 
42836.11847135831	43256.047522327535	42987.21732998485	 
42663.66233604682	43149.74044364134	42866.04905521526	 
42531.773805268946	42914.53823159168	42695.42071771289	 
42365.31068560208	42898.2718190164	42576.85745525728	 
42281.913970827445	42734.415878846	42405.10638820676	 
42138.217738624415	42598.643824913	42308.11205372679	 
42045.21313609126	42519.68904744722	42185.067297105335	 
41936.21107385699	42455.687554052405	42085.63755324084	 
41830.411848285454	42332.766765013745	41978.932037472085	 
41759.60169422408	42112.07429671017	41857.995799347496	 
41588.0660734703	42147.371026243025	41802.8095706794	 
41441.379884586655	41989.8371993452	41625.05736245381	 
41299.16316116699	41675.60605827138	41470.74287957161	 
41153.81628446553	41691.05085456599	41327.65842207392	 
41069.76115974855	41590.65603312098	41207.68939763506	 
40949.04713620461	41330.71751951348	41104.59945397851	 
40832.77691014312	41315.205986387926	40996.86593499039	 
40626.5020987422	41243.560549071626	40855.41656146807	 
40289.84511149011	41082.55347717166	40665.12137977676	 
40128.13081049851	40607.355836827875	40325.2684108818	 
40053.58117154392	40547.56577201591	40177.049412236476	 
39935.415978091434	40546.93626472897	40104.507193899706	 
39773.29465119842	40281.34010780939	39972.466446993814	 
39613.730488242174	40115.046133317504	39817.71827662003	 
39454.22622668772	39947.83852639086	39651.42317362044	 
39245.3063487248	39822.250469360864	39493.22873736488	 
39144.91522586329	39557.18691240827	39280.72138232964	 
39087.17589557111	39564.01097542004	39202.681439693806	 
38900.45776691473	39448.642863859015	39133.43142447608	 
38741.07859532503	39212.75652744103	38942.0091987438	 
38635.98106913839	39017.50276629155	38780.92650368688	 
38519.87630340058	38999.46947701652	38682.83038782973	 
38372.06399142343	38897.30095067204	38566.62036094978	 
38309.69356186736	38741.519518626665	38421.2453818346	 
38088.21793640576	38613.17672675256	38332.01895110174	 
37954.18506266419	38469.08258978112	38128.430903832355	 
37790.771985546824	38309.969770276926	37996.89682489791	 
37711.23235720416	38135.926924548934	37854.69054935763	 
37629.090449994306	38017.96709960121	37757.35464670797	 
37487.2405522328	37960.97768028996	37670.78872936105	 
37364.275648750394	37826.288070844515	37539.93013705222	 
37232.09624292399	37752.71836442802	37410.98063168291	 
37033.05267832705	37678.70866813438	37283.407522829344	 
36870.063455069205	37427.015616092256	37076.10207183457	 
36753.98765850473	37313.083935861316	36925.618047824704	 
36572.48925746899	37149.13269232298	36782.445802919676	 
