src/Evolutionary/TSP/gr666.tsp
Mutation swap, OX
pop_size 666
gen 2000
px 0.7
pm 0.7
tour_size 5
best	 worst	 average
5432.1456376481565	6563.7689591069675	5656.77391672498	 
5400.83780254916	6514.916947905923	5654.462539632706	 
5400.622251269304	6544.007848875752	5625.779668912372	 
5397.147871962108	6525.356419310251	5624.10938872377	 
5397.147871962108	6443.604807428685	5640.927798366824	 
5382.867383652759	6464.395422989277	5606.8305965572645	 
5382.867383652759	6550.2526891203315	5611.522192066709	 
5378.711008346091	6601.28263968981	5599.99195601944	 
5378.711008346091	6287.309665409251	5602.936436605344	 
5378.621151107538	6466.369775856824	5611.662907156618	 
5378.621151107538	6401.7663925513725	5602.9186642458535	 
5356.555271800162	6307.318585098357	5593.993980943759	 
5356.555271800162	6387.117113681627	5572.344304159992	 
5356.555271800162	6533.621575225102	5573.749868906334	 
5356.555271800162	6552.094818862719	5595.939893362248	 
5356.555271800162	6412.16147941942	5579.479140262774	 
5356.555271800162	6539.445701362602	5598.886763399302	 
5349.1441092138275	6539.5112029157945	5577.816837747495	 
5349.1441092138275	6512.270603095402	5575.131252249665	 
5349.0412701959085	6426.566555098481	5566.694884672555	 
5347.995816358776	6326.718152287751	5562.002333440452	 
5347.995816358776	6355.064829074841	5572.861623523169	 
5347.995816358776	6549.456073484383	5552.709938164748	 
5347.995816358776	6480.403914696437	5584.215703565017	 
5347.995816358776	6551.866480813442	5579.133221481665	 
5339.502065927248	6336.587949849713	5563.938294741575	 
5339.502065927248	6431.377420768466	5575.6943392736475	 
5334.041649303821	6439.913250532825	5552.117851338989	 
5333.186575092357	6474.2984071935425	5566.622959224433	 
5333.186575092357	6477.711881915157	5564.733451380815	 
5332.895025664029	6332.39887066337	5571.359896746487	 
5332.895025664029	6420.586486370479	5551.113250337167	 
5332.895025664029	6440.907208995263	5538.052648377894	 
5332.895025664029	6406.602283801307	5551.732593892576	 
5332.895025664029	6380.11770396214	5557.472960380375	 
5332.895025664029	6471.621974361239	5561.343298994479	 
5332.848237121823	6413.513754686021	5561.585529495035	 
5330.957039104516	6342.9455822089185	5564.55736361336	 
5330.957039104516	6374.3562045397175	5561.622723270447	 
5330.957039104516	6452.384418838339	5553.397296759554	 
5330.957039104516	6513.459462678421	5548.700634380135	 
5329.670549807506	6350.460839028387	5546.892396052795	 
5329.670549807506	6361.166767799573	5556.340479508976	 
