src/Evolutionary/TSP/gr666.tsp
Mutation swap, OX
Tournament
pop_size 1000
gen 1000
px 0.7
pm 0.7
tour_size 5
best	 worst	 average
33820.024320552555	34852.36716846133	34076.81698556623	 
33709.29764765925	34719.05609759305	33923.84425149669	 
33580.3825367383	34587.49231291941	33814.92812194016	 
33468.76057238002	34542.876337536676	33683.99654969862	 
33349.73635080124	34533.25128934616	33562.20320645202	 
33191.65859921945	34317.33209223444	33449.748444843106	 
33068.76124090274	34269.97457374776	33294.70633127961	 
32937.73637337802	33871.462494047984	33165.549012903066	 
32828.560193001715	33810.06693462538	33033.6855892221	 
32685.332493981812	33821.237217784575	32939.05735322203	 
32569.679490410468	33545.91184647555	32795.99678289548	 
32470.79298422784	33386.16730800776	32680.35856418129	 
32364.464902505562	33390.129736322444	32571.088472432122	 
32227.416900702883	33166.798036412256	32475.124106846946	 
32102.2573127864	33066.44849713296	32332.32419351543	 
31985.845960924926	32998.73950806883	32207.23310860745	 
31877.76282750936	32764.947505238502	32087.69466559262	 
31753.036287675677	32856.345728664375	31997.576307456817	 
31650.200028212697	32592.3840418095	31863.055256689022	 
31509.487362856235	32542.49540170199	31767.06110634808	 
31407.294671303418	32365.490841773204	31624.581622131744	 
31161.565496959956	32180.17064086786	31517.313896903477	 
31062.929722427838	32061.51611761356	31278.230167065132	 
30965.46847357373	31911.3145763928	31171.713550085566	 
30866.078897708878	31855.86689185673	31077.652642752186	 
30712.979157900278	31789.520906820017	30984.480709359726	 
30630.137153517833	31733.550984764308	30830.127956182812	 
30534.050056215092	31531.176676954718	30744.541712813898	 
30351.592519913465	31331.653000681057	30648.87071712658	 
30225.770783432476	31377.410190197705	30465.518543199152	 
30146.053366636806	31083.46508819647	30341.385376869443	 
30053.953866321328	31146.620989916348	30261.514584661185	 
29979.2107643804	31001.767114531376	30180.839261197496	 
29869.81952476317	30820.107635019685	30098.51421923789	 
29761.155208678738	30690.59623891697	29989.85348032812	 
29685.261361929854	30603.82268113657	29885.054979995104	 
29621.275486084403	30805.16888371369	29813.64353887931	 
29513.96944870865	30646.708140880935	29750.36910068503	 
29390.932127526412	30529.02926808631	29637.621403796005	 
29240.224985399414	30608.05340042915	29511.11576872598	 
29127.136781640107	30131.717050479016	29366.405557401118	 
29047.777787603965	30014.095686099117	29244.291192186884	 
28976.988539671078	29946.631990887556	29174.964677631724	 
28880.257926082562	29860.209312029827	29098.412096590495	 
28766.749599837156	29753.19770168899	29006.411845431943	 
28640.503357115722	29659.769798502333	28894.48104166839	 
28550.241329023305	29664.70032546522	28774.22589276875	 
28460.98531943263	29558.60805154769	28666.35932117716	 
28368.15013034459	29427.516794967687	28593.301608515132	 
28276.51162202482	29217.24584337933	28491.52132609594	 
28191.242157546647	29140.11103926543	28396.67357567002	 
28126.18225545721	29429.592130049907	28316.590746087397	 
28066.902714464934	29126.77569502884	28246.898195119633	 
27981.372969246928	29065.309411856444	28201.793073351055	 
27919.46871797867	28843.12726874758	28104.770546315907	 
27869.349323902774	28934.095773161585	28062.464643522002	 
27750.67446710477	28868.323261692116	27995.738955279332	 
27685.614308445205	28892.247508366403	27874.921498992044	 
27620.831617620475	28663.279041882604	27814.911199095146	 
27555.926424805664	28468.694816628922	27743.406612349336	 
27486.09161162108	28534.5093259607	27689.744521012744	 
27402.627164505364	28483.737739114466	27609.436734182047	 
27323.097885621115	28480.58362941637	27531.277422474748	 
27213.853163763073	28248.82916385226	27452.363519757477	 
27129.454809125145	28180.384639298143	27346.406856378668	 
27045.23432135421	28170.403613701725	27261.907620493803	 
27001.218214583798	28062.09456967985	27181.48864264197	 
