src/Evolutionary/TSP/gr666.tsp
Mutation swap, OX
Tournament
pop_size 100
gen 1000
px 0.7
pm 0.7
tour_size 5
best	 worst	 average
27187.398882211928	27990.92093069256	27344.866650454074	 
27170.030278662827	27769.9426853937	27311.646180951186	 
27085.079151189402	27666.24552439423	27271.90593340615	 
27068.844569246907	27911.82143092095	27232.134976061796	 
27040.3236836265	27865.32696138731	27193.657992774068	 
27017.78287141046	27730.309730502835	27164.382549593338	 
26967.506766173527	27693.021346540732	27139.003398588073	 
26912.31417705052	27788.641191848772	27128.82760750676	 
26868.196009172585	27752.474093662502	27042.862025495386	 
26846.422053576593	27625.295027707853	27020.780583811003	 
26816.689855368404	27713.746930521003	26990.476409056253	 
26808.228684195972	27582.85748203816	26961.089374051982	 
26782.414165770308	27323.11608877239	26901.464536910124	 
26720.857061572067	27687.608929904938	26924.374267310523	 
26686.59804589937	27676.039271416612	26868.01583476424	 
26681.15208574417	27545.716186325506	26823.100002401592	 
26661.157261156113	27478.28749407761	26821.14055603387	 
26567.93972152029	27558.036491636656	26780.692312970947	 
26564.709157140904	27186.05445773553	26721.136574991237	 
26530.81284498897	27441.241812474127	26725.998585957033	 
26498.709876082245	27254.066446298664	26662.20945750392	 
26424.82388187	27036.104317918194	26590.43194318283	 
26385.89181192744	27233.10338921269	26522.13404604097	 
26377.204678327715	27185.52023662023	26533.514482157054	 
26346.405609302274	27153.541905603728	26519.876157269497	 
26341.576141191254	27217.224039443074	26498.0956206643	 
26321.1976091616	26901.772457307878	26479.399082645887	 
26311.210852078897	27015.400923941943	26478.95719583264	 
26291.35425624334	26914.92996641291	26446.587423071658	 
26259.746472856925	27098.821564097572	26421.472577387598	 
26200.189927307925	26997.708001392897	26397.579864133975	 
26185.144535063457	26997.730050066162	26329.9684012753	 
26167.741906051473	26852.380504710633	26325.678797374545	 
26140.961142641067	26806.500385210213	26304.82699432236	 
26110.020603295634	26921.553823544837	26335.53519552455	 
26060.06648406417	26871.82206255976	26267.15469955952	 
26039.016201370065	26927.48607640488	26181.75846189991	 
26026.273820580245	26837.93123248291	26205.49259664911	 
26011.044740983933	26758.11447197779	26164.527698805574	 
25953.151366420654	26682.811665516005	26134.937802013643	 
25881.4006589757	26719.700962913063	26088.521027924042	 
25851.0118364574	26522.03042453767	26038.462387471056	 
25798.042200070482	26463.283577448485	25969.850374216065	 
25783.170172344515	26409.245510602606	25920.420789414722	 
25764.925015157314	26753.126687265776	25938.201296864707	 
25750.749661176586	26506.559204973724	25898.557318434265	 
25732.275123640968	26493.211482803177	25881.842720509125	 
25683.21697051845	26432.091431441684	25884.191080801087	 
25658.870038650868	26254.646337823167	25818.348345608483	 
25651.59528594197	26299.558324889953	25778.55835252615	 
25625.47948757951	26351.281246482908	25815.41816779606	 
25554.180222610936	26107.862045814592	25715.442312168252	 
25513.000047659418	26474.589137270024	25695.15480527698	 
25455.49523594168	26174.129308579646	25643.83859125896	 
25441.42881560988	26334.758403428637	25611.384904668434	 
25434.826929125258	26257.709329925612	25581.686973271127	 
25434.826929125258	26185.02997780821	25588.588755652127	 
25408.88218785808	26164.466754087756	25572.46922423721	 
25368.185522195858	26226.457610226294	25552.821489544658	 
25349.88943412345	25904.9912662985	25496.401126771165	 
25286.87865765335	26240.384383299184	25492.478046002696	 
25268.713137473664	26119.28127866546	25470.76274628408	 
25253.403073929916	25974.792685431104	25406.666948925707	 
25181.73090556466	26101.811793726432	25416.740998383044	 
25121.25579038034	25935.709356383886	25328.123461164218	 
25074.862115649747	26010.098179036435	25303.99841606726	 
25006.23027585801	25963.97971884399	25215.772576014926	 
24983.451256133612	25758.679208339425	25115.83422634854	 
24908.214009557636	25819.676830659926	25132.77659316254	 
24885.65158528286	25625.022640252384	25085.186386675377	 
24839.074176582366	25725.600565622044	25031.953281425707	 
24822.28916694579	25693.98904607897	24977.982043739794	 
24800.767574474652	25518.443628582245	24965.106330290888	 
24789.80918076059	25533.39011649209	24947.041967172365	 
24778.90896602961	25436.663692876955	24906.066379639367	 
24773.09445106989	25642.314205912702	24919.22932762014	 
24743.481460008003	25543.029596249355	24891.540099700283	 
24741.321676340154	25547.72117097442	24928.87002628709	 
24734.502090283728	25424.677826268085	24880.571402512254	 
24639.57909246132	25424.888564863086	24854.78614134491	 
